lv_id,target_set_id,target_set_label,node_type,target_id,target_name,target_position,gene_identifier,gene_symbol,loading,gene_rank,source_idx,target_idx,metapath,dwpc
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902623,negative regulation of neutrophil migration,10260,222,ALDH3B2,3.071139507657893,3.0,156,10260,GdAdGpBP,0.18604097653997917
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902624,positive regulation of neutrophil migration,10261,222,ALDH3B2,3.071139507657893,3.0,156,10261,GdAdGpBP,0.8110058505087946
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1990266,neutrophil migration,10837,222,ALDH3B2,3.071139507657893,3.0,156,10837,GdAdGpBP,1.16825818209269
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:2000389,regulation of neutrophil extravasation,11039,222,ALDH3B2,3.071139507657893,3.0,156,11039,GdAdGpBP,0.4944840928807561
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:2000391,positive regulation of neutrophil extravasation,11040,222,ALDH3B2,3.071139507657893,3.0,156,11040,GdAdGpBP,0.4944840928807561
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0001780,neutrophil homeostasis,253,728,C5AR1,2.96183998514846,4.0,505,253,GdAdGpBP,1.0189924369197525
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0001781,neutrophil apoptotic process,254,728,C5AR1,2.96183998514846,4.0,505,254,GdAdGpBP,0.7177421485428376
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0002283,neutrophil activation involved in immune response,478,728,C5AR1,2.96183998514846,4.0,505,478,GdAdGpBP,1.417083138321066
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0002446,neutrophil mediated immunity,549,728,C5AR1,2.96183998514846,4.0,505,549,GdAdGpBP,1.4374861865013189
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0030223,neutrophil differentiation,3510,728,C5AR1,2.96183998514846,4.0,505,3510,GdAdGpBP,0.6711972061180751
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0030593,neutrophil chemotaxis,3596,728,C5AR1,2.96183998514846,4.0,505,3596,GdAdGpBP,1.9881124250711666
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033029,regulation of neutrophil apoptotic process,4317,728,C5AR1,2.96183998514846,4.0,505,4317,GdAdGpBP,1.1673638067841465
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033030,negative regulation of neutrophil apoptotic process,4318,728,C5AR1,2.96183998514846,4.0,505,4318,GdAdGpBP,1.0333624959521441
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033031,positive regulation of neutrophil apoptotic process,4319,728,C5AR1,2.96183998514846,4.0,505,4319,GdAdGpBP,0.7519994225624178
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0042119,neutrophil activation,5213,728,C5AR1,2.96183998514846,4.0,505,5213,GdAdGpBP,1.7300926665650807
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0043312,neutrophil degranulation,5590,728,C5AR1,2.96183998514846,4.0,505,5590,GdAdGpBP,1.029873544411111
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0043313,regulation of neutrophil degranulation,5591,728,C5AR1,2.96183998514846,4.0,505,5591,GdAdGpBP,0.9994078024516115
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0043314,negative regulation of neutrophil degranulation,5592,728,C5AR1,2.96183998514846,4.0,505,5592,GdAdGpBP,0.6026994165034112
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0045658,regulation of neutrophil differentiation,6132,728,C5AR1,2.96183998514846,4.0,505,6132,GdAdGpBP,1.0242944572522772
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0045659,negative regulation of neutrophil differentiation,6133,728,C5AR1,2.96183998514846,4.0,505,6133,GdAdGpBP,1.186784939286721
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070488,neutrophil aggregation,8442,728,C5AR1,2.96183998514846,4.0,505,8442,GdAdGpBP,0.9810185187472799
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070942,neutrophil mediated cytotoxicity,8552,728,C5AR1,2.96183998514846,4.0,505,8552,GdAdGpBP,0.8299732222484149
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070943,neutrophil mediated killing of symbiont cell,8553,728,C5AR1,2.96183998514846,4.0,505,8553,GdAdGpBP,0.8299732222484149
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070944,neutrophil mediated killing of bacterium,8554,728,C5AR1,2.96183998514846,4.0,505,8554,GdAdGpBP,0.7697677240582839
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070945,neutrophil mediated killing of gram-negative bacterium,8555,728,C5AR1,2.96183998514846,4.0,505,8555,GdAdGpBP,0.563596404638605
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070946,neutrophil mediated killing of gram-positive bacterium,8556,728,C5AR1,2.96183998514846,4.0,505,8556,GdAdGpBP,0.6143547755311121
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070947,neutrophil mediated killing of fungus,8557,728,C5AR1,2.96183998514846,4.0,505,8557,GdAdGpBP,0.5076194957780457
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0072672,neutrophil extravasation,9176,728,C5AR1,2.96183998514846,4.0,505,9176,GdAdGpBP,0.9325256629176014
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0090022,regulation of neutrophil chemotaxis,9265,728,C5AR1,2.96183998514846,4.0,505,9265,GdAdGpBP,1.8017452272938737
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0090023,positive regulation of neutrophil chemotaxis,9266,728,C5AR1,2.96183998514846,4.0,505,9266,GdAdGpBP,1.72218522197641
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0090024,negative regulation of neutrophil chemotaxis,9267,728,C5AR1,2.96183998514846,4.0,505,9267,GdAdGpBP,0.3450374704636464
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0097350,neutrophil clearance,9589,728,C5AR1,2.96183998514846,4.0,505,9589,GdAdGpBP,0.38684685472277003
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902563,regulation of neutrophil activation,10232,728,C5AR1,2.96183998514846,4.0,505,10232,GdAdGpBP,1.2082586078002895
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902564,negative regulation of neutrophil activation,10233,728,C5AR1,2.96183998514846,4.0,505,10233,GdAdGpBP,0.9916534921856712
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902622,regulation of neutrophil migration,10259,728,C5AR1,2.96183998514846,4.0,505,10259,GdAdGpBP,1.7995281882250402
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902623,negative regulation of neutrophil migration,10260,728,C5AR1,2.96183998514846,4.0,505,10260,GdAdGpBP,0.3450374704636464
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902624,positive regulation of neutrophil migration,10261,728,C5AR1,2.96183998514846,4.0,505,10261,GdAdGpBP,1.7195469532091452
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1990266,neutrophil migration,10837,728,C5AR1,2.96183998514846,4.0,505,10837,GdAdGpBP,2.0323925387428927
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:2000389,regulation of neutrophil extravasation,11039,728,C5AR1,2.96183998514846,4.0,505,11039,GdAdGpBP,0.4823065514824337
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:2000391,positive regulation of neutrophil extravasation,11040,728,C5AR1,2.96183998514846,4.0,505,11040,GdAdGpBP,0.4823065514824337
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0001780,neutrophil homeostasis,253,732,C8B,2.9492971060959277,5.0,509,253,GdAdGpBP,0.5651559798608499
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0001781,neutrophil apoptotic process,254,732,C8B,2.9492971060959277,5.0,509,254,GdAdGpBP,0.18675953433534154
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0002283,neutrophil activation involved in immune response,478,732,C8B,2.9492971060959277,5.0,509,478,GdAdGpBP,0.9381119703866925
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0002446,neutrophil mediated immunity,549,732,C8B,2.9492971060959277,5.0,509,549,GdAdGpBP,1.1627584094029686
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0030223,neutrophil differentiation,3510,732,C8B,2.9492971060959277,5.0,509,3510,GdAdGpBP,0.31355868516406865
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0030593,neutrophil chemotaxis,3596,732,C8B,2.9492971060959277,5.0,509,3596,GdAdGpBP,1.4113288414950012
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033029,regulation of neutrophil apoptotic process,4317,732,C8B,2.9492971060959277,5.0,509,4317,GdAdGpBP,0.5578121415030456
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033030,negative regulation of neutrophil apoptotic process,4318,732,C8B,2.9492971060959277,5.0,509,4318,GdAdGpBP,0.43550564227783506
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033031,positive regulation of neutrophil apoptotic process,4319,732,C8B,2.9492971060959277,5.0,509,4319,GdAdGpBP,0.3723491926848339
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0042119,neutrophil activation,5213,732,C8B,2.9492971060959277,5.0,509,5213,GdAdGpBP,1.2909749642024002
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0043312,neutrophil degranulation,5590,732,C8B,2.9492971060959277,5.0,509,5590,GdAdGpBP,0.7471689316415486
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0043313,regulation of neutrophil degranulation,5591,732,C8B,2.9492971060959277,5.0,509,5591,GdAdGpBP,0.4133856621277723
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0043314,negative regulation of neutrophil degranulation,5592,732,C8B,2.9492971060959277,5.0,509,5592,GdAdGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0045658,regulation of neutrophil differentiation,6132,732,C8B,2.9492971060959277,5.0,509,6132,GdAdGpBP,0.660512957123
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0045659,negative regulation of neutrophil differentiation,6133,732,C8B,2.9492971060959277,5.0,509,6133,GdAdGpBP,0.5650259952089027
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070488,neutrophil aggregation,8442,732,C8B,2.9492971060959277,5.0,509,8442,GdAdGpBP,0.28179174853020883
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070942,neutrophil mediated cytotoxicity,8552,732,C8B,2.9492971060959277,5.0,509,8552,GdAdGpBP,0.736158536623547
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070943,neutrophil mediated killing of symbiont cell,8553,732,C8B,2.9492971060959277,5.0,509,8553,GdAdGpBP,0.736158536623547
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070944,neutrophil mediated killing of bacterium,8554,732,C8B,2.9492971060959277,5.0,509,8554,GdAdGpBP,0.6760113950664685
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070945,neutrophil mediated killing of gram-negative bacterium,8555,732,C8B,2.9492971060959277,5.0,509,8555,GdAdGpBP,0.6101530180582481
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070946,neutrophil mediated killing of gram-positive bacterium,8556,732,C8B,2.9492971060959277,5.0,509,8556,GdAdGpBP,0.32886513646131177
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070947,neutrophil mediated killing of fungus,8557,732,C8B,2.9492971060959277,5.0,509,8557,GdAdGpBP,0.23895147978837844
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0072672,neutrophil extravasation,9176,732,C8B,2.9492971060959277,5.0,509,9176,GdAdGpBP,0.6957442419090261
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0090022,regulation of neutrophil chemotaxis,9265,732,C8B,2.9492971060959277,5.0,509,9265,GdAdGpBP,1.0145766534222018
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0090023,positive regulation of neutrophil chemotaxis,9266,732,C8B,2.9492971060959277,5.0,509,9266,GdAdGpBP,0.9710850915905321
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0090024,negative regulation of neutrophil chemotaxis,9267,732,C8B,2.9492971060959277,5.0,509,9267,GdAdGpBP,0.5498325460276425
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0097350,neutrophil clearance,9589,732,C8B,2.9492971060959277,5.0,509,9589,GdAdGpBP,0.2840373725053407
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902563,regulation of neutrophil activation,10232,732,C8B,2.9492971060959277,5.0,509,10232,GdAdGpBP,0.4772186669925801
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902564,negative regulation of neutrophil activation,10233,732,C8B,2.9492971060959277,5.0,509,10233,GdAdGpBP,0.15121289989214273
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902622,regulation of neutrophil migration,10259,732,C8B,2.9492971060959277,5.0,509,10259,GdAdGpBP,1.0902212730273027
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902623,negative regulation of neutrophil migration,10260,732,C8B,2.9492971060959277,5.0,509,10260,GdAdGpBP,0.5498325460276425
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902624,positive regulation of neutrophil migration,10261,732,C8B,2.9492971060959277,5.0,509,10261,GdAdGpBP,1.0541287481137704
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1990266,neutrophil migration,10837,732,C8B,2.9492971060959277,5.0,509,10837,GdAdGpBP,1.5334926590977664
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:2000389,regulation of neutrophil extravasation,11039,732,C8B,2.9492971060959277,5.0,509,11039,GdAdGpBP,0.5397134872178921
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:2000391,positive regulation of neutrophil extravasation,11040,732,C8B,2.9492971060959277,5.0,509,11040,GdAdGpBP,0.5397134872178921
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0001780,neutrophil homeostasis,253,262,AMD1,2.7628529070721184,6.0,178,253,GdAdGpBP,0.4659516423538026
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0001781,neutrophil apoptotic process,254,262,AMD1,2.7628529070721184,6.0,178,254,GdAdGpBP,0.10799839330503283
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0002283,neutrophil activation involved in immune response,478,262,AMD1,2.7628529070721184,6.0,178,478,GdAdGpBP,1.1555449584194732
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0002446,neutrophil mediated immunity,549,262,AMD1,2.7628529070721184,6.0,178,549,GdAdGpBP,0.9685574662801884
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0030223,neutrophil differentiation,3510,262,AMD1,2.7628529070721184,6.0,178,3510,GdAdGpBP,0.6045402712428164
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0030593,neutrophil chemotaxis,3596,262,AMD1,2.7628529070721184,6.0,178,3596,GdAdGpBP,1.212533175301282
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033029,regulation of neutrophil apoptotic process,4317,262,AMD1,2.7628529070721184,6.0,178,4317,GdAdGpBP,0.583354256474931
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033030,negative regulation of neutrophil apoptotic process,4318,262,AMD1,2.7628529070721184,6.0,178,4318,GdAdGpBP,0.6851707551322864
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033031,positive regulation of neutrophil apoptotic process,4319,262,AMD1,2.7628529070721184,6.0,178,4319,GdAdGpBP,0.13214284475472948
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0042119,neutrophil activation,5213,262,AMD1,2.7628529070721184,6.0,178,5213,GdAdGpBP,1.1515557254312545
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0043312,neutrophil degranulation,5590,262,AMD1,2.7628529070721184,6.0,178,5590,GdAdGpBP,0.8738124621010782
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0043313,regulation of neutrophil degranulation,5591,262,AMD1,2.7628529070721184,6.0,178,5591,GdAdGpBP,0.5371569872841784
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0043314,negative regulation of neutrophil degranulation,5592,262,AMD1,2.7628529070721184,6.0,178,5592,GdAdGpBP,0.630064213783102
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0045658,regulation of neutrophil differentiation,6132,262,AMD1,2.7628529070721184,6.0,178,6132,GdAdGpBP,0.7352378520696692
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0045659,negative regulation of neutrophil differentiation,6133,262,AMD1,2.7628529070721184,6.0,178,6133,GdAdGpBP,0.5711001921793603
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070488,neutrophil aggregation,8442,262,AMD1,2.7628529070721184,6.0,178,8442,GdAdGpBP,0.6405449620321796
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070942,neutrophil mediated cytotoxicity,8552,262,AMD1,2.7628529070721184,6.0,178,8552,GdAdGpBP,0.2972764386408502
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070943,neutrophil mediated killing of symbiont cell,8553,262,AMD1,2.7628529070721184,6.0,178,8553,GdAdGpBP,0.2972764386408502
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070944,neutrophil mediated killing of bacterium,8554,262,AMD1,2.7628529070721184,6.0,178,8554,GdAdGpBP,0.22748986555040135
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070945,neutrophil mediated killing of gram-negative bacterium,8555,262,AMD1,2.7628529070721184,6.0,178,8555,GdAdGpBP,0.09048897775484577
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070946,neutrophil mediated killing of gram-positive bacterium,8556,262,AMD1,2.7628529070721184,6.0,178,8556,GdAdGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070947,neutrophil mediated killing of fungus,8557,262,AMD1,2.7628529070721184,6.0,178,8557,GdAdGpBP,0.15904049078727167
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0072672,neutrophil extravasation,9176,262,AMD1,2.7628529070721184,6.0,178,9176,GdAdGpBP,0.17378497374740784
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0090022,regulation of neutrophil chemotaxis,9265,262,AMD1,2.7628529070721184,6.0,178,9265,GdAdGpBP,1.0300840026814295
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0090023,positive regulation of neutrophil chemotaxis,9266,262,AMD1,2.7628529070721184,6.0,178,9266,GdAdGpBP,0.8987166436505151
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0090024,negative regulation of neutrophil chemotaxis,9267,262,AMD1,2.7628529070721184,6.0,178,9267,GdAdGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0097350,neutrophil clearance,9589,262,AMD1,2.7628529070721184,6.0,178,9589,GdAdGpBP,0.11029683933125103
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902563,regulation of neutrophil activation,10232,262,AMD1,2.7628529070721184,6.0,178,10232,GdAdGpBP,0.5971758777137488
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902564,negative regulation of neutrophil activation,10233,262,AMD1,2.7628529070721184,6.0,178,10233,GdAdGpBP,0.6669427347826572
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902622,regulation of neutrophil migration,10259,262,AMD1,2.7628529070721184,6.0,178,10259,GdAdGpBP,1.0039654806428806
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902623,negative regulation of neutrophil migration,10260,262,AMD1,2.7628529070721184,6.0,178,10260,GdAdGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902624,positive regulation of neutrophil migration,10261,262,AMD1,2.7628529070721184,6.0,178,10261,GdAdGpBP,0.8724753487137492
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1990266,neutrophil migration,10837,262,AMD1,2.7628529070721184,6.0,178,10837,GdAdGpBP,1.2413686346672488
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:2000389,regulation of neutrophil extravasation,11039,262,AMD1,2.7628529070721184,6.0,178,11039,GdAdGpBP,0.0969570658855707
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:2000391,positive regulation of neutrophil extravasation,11040,262,AMD1,2.7628529070721184,6.0,178,11040,GdAdGpBP,0.0969570658855707
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0001780,neutrophil homeostasis,253,187,APLNR,2.740132165299634,7.0,131,253,GdAdGpBP,1.0160980725548174
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0001781,neutrophil apoptotic process,254,187,APLNR,2.740132165299634,7.0,131,254,GdAdGpBP,0.3936429207894061
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0002283,neutrophil activation involved in immune response,478,187,APLNR,2.740132165299634,7.0,131,478,GdAdGpBP,1.4636611991811765
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0002446,neutrophil mediated immunity,549,187,APLNR,2.740132165299634,7.0,131,549,GdAdGpBP,1.3970938608816321
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0030223,neutrophil differentiation,3510,187,APLNR,2.740132165299634,7.0,131,3510,GdAdGpBP,0.5583226219195081
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0030593,neutrophil chemotaxis,3596,187,APLNR,2.740132165299634,7.0,131,3596,GdAdGpBP,1.8859746382821656
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033029,regulation of neutrophil apoptotic process,4317,187,APLNR,2.740132165299634,7.0,131,4317,GdAdGpBP,0.8282797215382078
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033030,negative regulation of neutrophil apoptotic process,4318,187,APLNR,2.740132165299634,7.0,131,4318,GdAdGpBP,0.8850236961064222
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033031,positive regulation of neutrophil apoptotic process,4319,187,APLNR,2.740132165299634,7.0,131,4319,GdAdGpBP,0.30026852187657144
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0042119,neutrophil activation,5213,187,APLNR,2.740132165299634,7.0,131,5213,GdAdGpBP,1.658868590714774
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0043312,neutrophil degranulation,5590,187,APLNR,2.740132165299634,7.0,131,5590,GdAdGpBP,0.9821789939012578
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0043313,regulation of neutrophil degranulation,5591,187,APLNR,2.740132165299634,7.0,131,5591,GdAdGpBP,1.4779015904764614
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0043314,negative regulation of neutrophil degranulation,5592,187,APLNR,2.740132165299634,7.0,131,5592,GdAdGpBP,0.7722946905853882
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0045658,regulation of neutrophil differentiation,6132,187,APLNR,2.740132165299634,7.0,131,6132,GdAdGpBP,0.7258799203079355
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0045659,negative regulation of neutrophil differentiation,6133,187,APLNR,2.740132165299634,7.0,131,6133,GdAdGpBP,0.8594055427061779
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070488,neutrophil aggregation,8442,187,APLNR,2.740132165299634,7.0,131,8442,GdAdGpBP,1.0988817821261718
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070942,neutrophil mediated cytotoxicity,8552,187,APLNR,2.740132165299634,7.0,131,8552,GdAdGpBP,0.9345595814827653
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070943,neutrophil mediated killing of symbiont cell,8553,187,APLNR,2.740132165299634,7.0,131,8553,GdAdGpBP,0.9345595814827653
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070944,neutrophil mediated killing of bacterium,8554,187,APLNR,2.740132165299634,7.0,131,8554,GdAdGpBP,0.8492613715597053
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070945,neutrophil mediated killing of gram-negative bacterium,8555,187,APLNR,2.740132165299634,7.0,131,8555,GdAdGpBP,0.6037714562140425
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070946,neutrophil mediated killing of gram-positive bacterium,8556,187,APLNR,2.740132165299634,7.0,131,8556,GdAdGpBP,0.3340475137775435
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070947,neutrophil mediated killing of fungus,8557,187,APLNR,2.740132165299634,7.0,131,8557,GdAdGpBP,0.34765861291860256
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0072672,neutrophil extravasation,9176,187,APLNR,2.740132165299634,7.0,131,9176,GdAdGpBP,0.7415032522092688
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0090022,regulation of neutrophil chemotaxis,9265,187,APLNR,2.740132165299634,7.0,131,9265,GdAdGpBP,1.7025634567647365
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0090023,positive regulation of neutrophil chemotaxis,9266,187,APLNR,2.740132165299634,7.0,131,9266,GdAdGpBP,1.5887621961975256
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0090024,negative regulation of neutrophil chemotaxis,9267,187,APLNR,2.740132165299634,7.0,131,9267,GdAdGpBP,0.47872323360909463
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0097350,neutrophil clearance,9589,187,APLNR,2.740132165299634,7.0,131,9589,GdAdGpBP,0.22311964783977473
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902563,regulation of neutrophil activation,10232,187,APLNR,2.740132165299634,7.0,131,10232,GdAdGpBP,1.5721543770424158
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902564,negative regulation of neutrophil activation,10233,187,APLNR,2.740132165299634,7.0,131,10233,GdAdGpBP,1.0613022383441026
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902622,regulation of neutrophil migration,10259,187,APLNR,2.740132165299634,7.0,131,10259,GdAdGpBP,1.7013691446021364
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902623,negative regulation of neutrophil migration,10260,187,APLNR,2.740132165299634,7.0,131,10260,GdAdGpBP,0.47872323360909463
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902624,positive regulation of neutrophil migration,10261,187,APLNR,2.740132165299634,7.0,131,10261,GdAdGpBP,1.589837455800015
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1990266,neutrophil migration,10837,187,APLNR,2.740132165299634,7.0,131,10837,GdAdGpBP,1.8843583901290235
